scenario,drifted_period,event_time,correlation_id,target_kind,target_value,fan_in_count,epoch_age_seconds,triggering_source_ip,ti_matched,signal_id_count,label
low_and_slow,False,2026-08-01T04:56:14.778611+00:00,171b3545-bfb2-4205-899b-42fed8dae5f2,user,user_2287,10,67895.53,203.0.113.104,True,1,1
benign_shared_nat,False,2026-08-01T05:04:20.798988+00:00,19bbd08c-86f3-49f2-8d19-c44acbaf2c82,user,user_1941,8,19571.8,203.0.113.9,False,2,0
benign_quiet,False,2026-08-01T05:11:46.155875+00:00,7b72a306-d9a4-46aa-9035-2eb176e56fef,user,user_1227,,2135.23,203.0.113.105,False,1,0
benign_slow_natural,False,2026-08-01T05:12:49.465406+00:00,66108661-72e6-4fb4-b009-581307e027ad,user,user_1153,3,31750.19,203.0.113.250,False,1,0
benign_shared_nat,False,2026-08-01T05:13:57.808761+00:00,5f8b5789-d621-41cd-b734-8fad41757452,user,user_3168,9,15863.59,203.0.113.126,False,1,0
benign_slow_natural,False,2026-08-01T05:14:20.653938+00:00,4965dd32-94c5-4d7e-b63d-2ee1f9a415d7,user,user_2743,2,48298.11,203.0.113.228,False,2,0
ti_confirmed,False,2026-08-01T05:14:53.441064+00:00,327a4814-8f44-4abb-ad37-cd2db7c9de35,user,user_243,,49871.62,203.0.113.74,True,1,1
benign_quiet,False,2026-08-01T05:18:53.540697+00:00,3c0fbace-6f86-40a4-91e5-94a99464da39,user,user_3481,1,,203.0.113.28,False,3,0
ambiguous_mid,False,2026-08-01T05:23:25.350941+00:00,d9ddf3fb-f70f-47b8-ba0a-df897b4acf7d,user,user_3954,6,17746.16,203.0.113.197,True,2,0
benign_quiet,False,2026-08-01T05:23:57.838014+00:00,32ae99bc-8fa4-48ad-b65b-4c66816e3299,user,user_2051,1,3043.99,203.0.113.15,False,3,0
ambiguous_mid,False,2026-08-01T05:28:39.049235+00:00,5fd41ce7-07e5-4977-b944-b63a3f6a7dc9,user,user_4267,7,16726.67,203.0.113.241,True,2,0
loud_burst,False,2026-08-01T05:29:41.195880+00:00,48bac700-0f96-4dac-a260-076413c0d580,user,user_486,10,216.01,203.0.113.161,True,3,0
loud_burst,False,2026-08-01T05:29:49.799544+00:00,3cdb1f26-1d84-4ee0-8773-b610d2e4d7c3,user,user_855,15,36.12,203.0.113.163,False,1,1
low_and_slow,False,2026-08-01T05:33:05.107514+00:00,ef8987f4-0156-485c-aa51-f4dfe0d5be54,user,user_3546,18,42265.02,203.0.113.207,False,2,1
ambiguous_mid,False,2026-08-01T05:52:14.923241+00:00,9f6b17cc-db35-495b-8932-98657da04a97,user,user_3502,4,,203.0.113.40,False,2,1
loud_burst,False,2026-08-01T05:55:25.365651+00:00,1991e86f-999d-442b-bd68-22a3d82b0a69,user,user_2573,,62.11,203.0.113.196,True,1,1
low_and_slow,False,2026-08-01T06:04:02.975327+00:00,b8922d09-fffb-42b3-9abf-76607616ee06,user,user_938,11,54440.3,203.0.113.245,True,3,1
benign_shared_nat,False,2026-08-01T06:11:20.869894+00:00,aaca7273-de2b-4048-9857-3216bea241cb,user,user_3433,7,2175.78,203.0.113.95,False,3,0
low_and_slow,False,2026-08-01T06:12:13.132185+00:00,a8074124-f24e-4c36-931f-71a5d3df97b7,user,user_64,13,61533.64,203.0.113.23,False,2,1
ambiguous_mid,False,2026-08-01T06:13:13.200802+00:00,735b6767-41f7-41f1-adb0-3d2a7c442632,user,user_4473,4,2172.5,203.0.113.208,False,2,1
benign_shared_nat,False,2026-08-01T06:13:38.295674+00:00,7b35fd77-a841-4327-a037-0c3cbfff7481,user,user_2720,5,14111.52,203.0.113.21,False,2,0
benign_shared_nat,False,2026-08-01T06:19:27.494107+00:00,845e080d-de5e-4cfa-aad5-08b756bdd2c1,user,user_1045,7,9397.65,203.0.113.122,False,2,0
ti_confirmed,False,2026-08-01T06:19:34.817746+00:00,60cd5e12-83d7-453b-afe0-6f95361a67fc,user,user_4093,,35373.96,203.0.113.84,True,2,1
ambiguous_mid,False,2026-08-01T06:21:41.025524+00:00,e5d44d75-267c-495a-a3fb-bdab8c29cc8d,user,user_1907,6,12726.79,203.0.113.77,True,1,0
ambiguous_mid,False,2026-08-01T06:21:43.256033+00:00,6e530af5-b00e-4694-9cfd-c1a62fd0b7e7,user,user_81,6,16645.11,203.0.113.165,True,3,1
benign_quiet,False,2026-08-01T06:22:12.536083+00:00,901c6920-15b8-4109-8e19-0d070dccb60f,user,user_1915,3,1753.35,203.0.113.234,False,1,0
low_and_slow,False,2026-08-01T06:29:58.114400+00:00,3ae4fd65-9713-46b2-84bd-6f21e65934d0,user,user_1797,16,42498.05,203.0.113.248,True,2,1
ti_confirmed,False,2026-08-01T06:31:44.805816+00:00,2c282c76-7d2a-4099-bda8-e4367acd463b,user,user_2802,,13184.56,203.0.113.31,True,1,1
ti_confirmed,False,2026-08-01T06:33:43.981448+00:00,b83f4f21-60b6-4712-b15e-a1ae750d550b,user,user_3236,7,52118.66,203.0.113.254,True,1,1
low_and_slow,False,2026-08-01T06:43:05.130141+00:00,fc581c6d-160c-47b8-9a01-b018bc4ec60d,user,user_1410,7,27786.3,203.0.113.6,True,3,1
ambiguous_mid,False,2026-08-01T06:48:19.066630+00:00,65d86df9-31c3-4040-aedf-8d9e3b4ff479,user,user_1919,4,16226.71,203.0.113.190,False,2,0
ti_confirmed,False,2026-08-01T06:56:49.096816+00:00,7c658220-d3d8-4340-8009-66efd6ea4328,user,user_998,10,61507.89,203.0.113.115,True,3,1
ambiguous_mid,False,2026-08-01T06:57:45.521243+00:00,557e0d48-8e8a-4f00-9f61-23b4bf2d5c63,user,user_1720,4,,203.0.113.48,False,3,0
ambiguous_mid,False,2026-08-01T06:59:51.835950+00:00,a3cedaca-2405-4af9-8588-878a9fd1cded,user,user_241,4,4609.18,203.0.113.105,False,1,0
ti_confirmed,False,2026-08-01T07:00:23.294984+00:00,0d2617d9-c9b4-4a12-87dd-057a1a8ed71a,user,user_3657,10,3765.92,203.0.113.183,True,1,1
loud_burst,False,2026-08-01T07:05:23.590416+00:00,2e86e3aa-223f-467f-8894-31eed31dadc9,user,user_911,17,27.88,203.0.113.147,False,2,1
ambiguous_mid,False,2026-08-01T07:06:36.341754+00:00,33fbe63a-0eab-4cf3-a367-de937ef97577,user,user_4880,5,11715.49,203.0.113.213,False,2,1
ambiguous_mid,False,2026-08-01T07:07:16.936736+00:00,507c36d8-3f88-4c22-adc3-79c1cd95ae3e,user,user_2769,,13189.3,203.0.113.105,False,2,0
loud_burst,False,2026-08-01T07:07:59.740841+00:00,d6ae26df-7f18-46b7-948b-7ce79046db14,user,user_4928,8,,203.0.113.150,True,2,1
low_and_slow,False,2026-08-01T07:18:18.956194+00:00,b638effc-d9e0-4a7f-9913-cecb24ae8524,user,user_984,9,,203.0.113.169,True,2,1
loud_burst,False,2026-08-01T07:24:52.438077+00:00,d0fdac77-a0a6-417f-8d39-021ac657a182,user,user_1799,25,84.74,203.0.113.38,True,2,1
low_and_slow,False,2026-08-01T07:27:05.982641+00:00,7b762e21-051a-433f-a87d-86afb3dd5567,user,user_975,9,58716.27,203.0.113.28,False,2,1
ti_confirmed,False,2026-08-01T07:27:55.575188+00:00,49a60710-6b22-4b17-980f-fa133345fb04,user,user_756,6,9556.65,203.0.113.160,True,1,1
benign_quiet,False,2026-08-01T07:28:16.391624+00:00,48e7e762-e80b-4e41-ac11-e2268d37a158,user,user_4451,1,678.15,203.0.113.200,False,3,0
ti_confirmed,False,2026-08-01T07:29:07.882392+00:00,2c1a606d-dbbd-4fb6-b440-bd898b6bc4f6,user,user_2036,,40188.09,203.0.113.181,True,1,1
benign_shared_nat,False,2026-08-01T07:29:46.002018+00:00,65754ff1-7cb8-41e0-9b9f-302b1161ddad,user,user_2410,9,10267.46,203.0.113.155,False,1,1
benign_quiet,False,2026-08-01T07:31:40.699190+00:00,d0cbd2bc-5418-4719-806a-0bae1278e080,user,user_2832,2,72.88,203.0.113.38,False,1,0
loud_burst,False,2026-08-01T07:34:01.865694+00:00,641aee7c-18cc-408c-8e41-0caa13f394c0,user,user_4102,35,145.0,203.0.113.13,False,2,1
loud_burst,False,2026-08-01T07:36:29.512330+00:00,8c36c483-7729-4ddb-8569-21d94dd480ed,user,user_1073,19,122.71,203.0.113.58,True,3,1
low_and_slow,False,2026-08-01T07:38:53.289311+00:00,67ffe8b5-d3e8-47c1-905c-059112756eac,user,user_671,,60128.91,203.0.113.53,True,2,1
loud_burst,False,2026-08-01T07:41:04.172921+00:00,1cc8e6b7-8360-4c9e-b7d7-43cb25a7f449,user,user_3211,13,163.6,203.0.113.192,False,1,1
benign_shared_nat,False,2026-08-01T07:47:52.185489+00:00,108fc22b-bfab-4cf8-9ae0-8fe420ecf5b1,user,user_633,,5710.2,203.0.113.59,False,3,0
benign_shared_nat,False,2026-08-01T07:51:12.410414+00:00,fd78a088-83a5-44ac-a78b-e522d8df13e0,user,user_2585,9,32294.62,203.0.113.149,False,2,0
ti_confirmed,False,2026-08-01T07:52:59.878798+00:00,555a1e57-c5ba-4b41-97b0-b0124677f962,user,user_334,6,71768.6,203.0.113.115,True,3,1
benign_quiet,False,2026-08-01T07:56:15.467075+00:00,909d0257-d4a6-4d56-9228-50318347a3c4,user,user_2152,1,1378.76,203.0.113.252,False,1,0
ambiguous_mid,False,2026-08-01T08:04:04.711523+00:00,81f239be-1b12-4c3e-8f8b-58c832f900eb,user,user_1753,4,16120.12,203.0.113.189,False,1,0
ambiguous_mid,False,2026-08-01T08:13:39.687465+00:00,c6f14f00-9090-41c8-a5fa-4aa2ff50f2a8,user,user_1072,,9520.81,203.0.113.9,False,2,1
ti_confirmed,False,2026-08-01T08:14:49.691688+00:00,0c8e6ffb-5b7a-4c98-9bae-8364d4991de7,user,user_1734,4,50296.19,203.0.113.39,True,3,1
ambiguous_mid,False,2026-08-01T08:19:01.944025+00:00,4bbfaf15-40e5-4e4a-9db6-fcefd20988f7,user,user_2904,4,8218.44,203.0.113.164,True,2,1
benign_quiet,False,2026-08-01T08:24:15.186885+00:00,8a6d7677-f34d-4768-b236-9deb9125306c,user,user_2083,3,,203.0.113.65,False,1,0
benign_shared_nat,False,2026-08-01T08:25:46.592203+00:00,9e99afaa-d847-46c0-ae94-9110483107cb,user,user_3089,8,6104.82,203.0.113.60,False,2,0
ambiguous_mid,False,2026-08-01T08:26:41.324386+00:00,d78e4fda-18ab-4862-aa0d-c530cfeca72c,user,user_1843,4,7835.18,203.0.113.241,False,3,1
low_and_slow,False,2026-08-01T08:28:38.615625+00:00,dece7b07-d796-4f4e-b34c-58107aae3ea6,user,user_1497,18,,203.0.113.166,False,2,1
benign_quiet,False,2026-08-01T08:32:29.920021+00:00,5217b3c7-76b8-44fa-b9d3-c412de21c0c5,user,user_2640,2,238.54,203.0.113.175,False,1,0
benign_slow_natural,False,2026-08-01T08:34:08.380212+00:00,8309908b-7621-4994-826e-28d1a7ea41f1,user,user_4784,,43649.67,203.0.113.8,False,3,0
loud_burst,False,2026-08-01T08:35:05.000033+00:00,8979d231-8078-49e2-bcf0-e23cacb58b2e,user,user_907,30,,203.0.113.90,False,1,1
ambiguous_mid,False,2026-08-01T08:37:53.041254+00:00,213e7201-22b7-4c4a-b3b1-2dd0ce50123d,user,user_4146,6,15273.78,203.0.113.254,False,3,0
benign_quiet,False,2026-08-01T08:39:14.999542+00:00,9208daed-ebec-45d0-8819-c88377d4fc43,user,user_4805,3,,203.0.113.109,False,2,0
ambiguous_mid,False,2026-08-01T08:49:07.479213+00:00,dbc45853-a18f-4508-835d-8f5039469e24,user,user_1347,4,4892.98,203.0.113.208,False,1,1
benign_slow_natural,False,2026-08-01T08:58:30.617678+00:00,da982c49-1cdb-44c9-a2e2-5d60bd4a659a,user,user_1708,4,69415.32,203.0.113.176,False,2,0
ti_confirmed,False,2026-08-01T09:01:40.280147+00:00,97258956-11c5-4d55-a38d-8b531f2e3355,user,user_4315,2,54077.88,203.0.113.222,True,2,1
benign_shared_nat,False,2026-08-01T09:03:06.165309+00:00,6909696b-35c6-45c2-a09d-1d1a160d3199,user,user_3679,7,16870.84,203.0.113.203,False,1,0
loud_burst,False,2026-08-01T09:04:07.488019+00:00,36c622b9-47fb-40eb-94c1-8dd0407a69e5,user,user_2178,17,167.34,203.0.113.222,False,3,1
ti_confirmed,False,2026-08-01T09:04:42.834264+00:00,e3f73853-853f-43ed-a79d-223cba14c7b8,user,user_168,4,21413.36,203.0.113.5,True,1,0
ambiguous_mid,False,2026-08-01T09:04:59.897087+00:00,1bb689d4-df49-4f6e-aa15-44fe5e6daee2,user,user_4389,4,3486.3,203.0.113.245,False,2,0
benign_slow_natural,False,2026-08-01T09:05:55.218061+00:00,4b078250-7799-464a-bcec-b97b28a6bd6d,user,user_3215,3,31272.94,203.0.113.214,False,1,0
ti_confirmed,False,2026-08-01T09:10:36.964984+00:00,acd26e6e-8392-4014-8a21-1a27f7dcad58,user,user_1939,4,48142.35,203.0.113.19,True,1,0
benign_shared_nat,False,2026-08-01T09:15:36.857667+00:00,4da16435-0b8e-47e0-b016-4f2a1543f9f6,user,user_4295,5,11244.06,203.0.113.162,False,1,0
benign_slow_natural,False,2026-08-01T09:18:43.321958+00:00,dc33e650-d294-4996-a72e-bd35a2aa99a5,user,user_4005,2,77819.33,203.0.113.230,False,2,0
ambiguous_mid,False,2026-08-01T09:24:35.548086+00:00,0d20f33d-3d18-4e96-8e54-f4a843a35d04,user,user_1067,6,12424.41,203.0.113.71,False,3,0
benign_quiet,False,2026-08-01T09:26:37.344544+00:00,9040ad9a-564b-430b-a25b-162c165d2eae,user,user_261,2,,203.0.113.54,False,1,0
low_and_slow,False,2026-08-01T09:29:29.199719+00:00,db644f38-f4ae-40ff-ba50-51ff0498d92a,user,user_405,22,30749.51,203.0.113.241,False,1,1
ti_confirmed,False,2026-08-01T09:31:03.045599+00:00,5b937d37-6bb5-4355-b7b9-66ca2d7716d4,user,user_1036,3,41909.69,203.0.113.201,True,3,0
ti_confirmed,False,2026-08-01T09:32:48.296666+00:00,a8020ea1-58f2-4e19-a1ee-e111f3931bac,user,user_933,8,51574.17,203.0.113.197,True,3,1
ambiguous_mid,False,2026-08-01T09:32:52.784860+00:00,44034dd6-9c5d-4cd8-a054-0617cc22ddc9,user,user_323,6,17247.47,203.0.113.106,True,2,0
ti_confirmed,False,2026-08-01T09:37:37.736631+00:00,ec893d25-0a52-46a4-9a4a-dc9cc6671270,user,user_3056,3,26520.96,203.0.113.65,True,3,0
loud_burst,False,2026-08-01T09:40:13.236848+00:00,4ca5d81e-3d02-4e97-9f68-8b6606188c43,user,user_4127,18,,203.0.113.28,True,2,1
ti_confirmed,False,2026-08-01T09:42:08.095229+00:00,0dac90ac-d878-4b34-8f45-beeb2dc7fb97,user,user_2522,3,67086.14,203.0.113.94,True,2,1
low_and_slow,False,2026-08-01T09:42:25.689851+00:00,174425f2-b8ed-41f0-bae0-8904762fa711,user,user_2849,21,23978.16,203.0.113.190,False,1,1
benign_slow_natural,False,2026-08-01T09:47:36.989842+00:00,836efd33-5bc2-48d6-ae05-4d100527da33,user,user_4186,,78832.71,203.0.113.21,False,1,0
low_and_slow,False,2026-08-01T09:50:34.238669+00:00,84cd1c01-3b3f-4a2f-ad98-5e04b40f71f1,user,user_4499,17,36887.92,203.0.113.205,True,3,1
ambiguous_mid,False,2026-08-01T09:55:24.314575+00:00,c2b28057-142f-48a0-b4b3-25f456df8280,user,user_1636,,13606.75,203.0.113.41,True,1,1
ti_confirmed,False,2026-08-01T09:56:48.274779+00:00,4f9cb073-7b99-4365-adf5-aa0285161ca7,user,user_4176,4,13502.55,203.0.113.167,True,3,1
benign_quiet,False,2026-08-01T10:05:38.929539+00:00,daa3eac1-df9b-4e28-b863-291c9577c9da,user,user_4381,3,797.6,203.0.113.222,False,1,0
low_and_slow,False,2026-08-01T10:08:23.397079+00:00,6ea4d4b9-0bd6-4cc1-979b-bc7d73fa1c2a,user,user_1904,21,47547.36,203.0.113.174,True,1,1
ambiguous_mid,False,2026-08-01T10:08:33.613305+00:00,64ce9508-bc7d-4481-b830-81027d666806,user,user_1140,7,17836.81,203.0.113.125,False,1,0
benign_quiet,False,2026-08-01T10:09:03.487155+00:00,28420553-73ad-4d9d-98b7-a3f35fda457c,user,user_56,2,3447.89,203.0.113.45,False,1,0
low_and_slow,False,2026-08-01T10:09:53.949974+00:00,cb97ea8b-2b89-4574-ab14-ff0eb9f6e877,user,user_3629,22,46510.4,203.0.113.97,False,1,1
benign_slow_natural,False,2026-08-01T10:11:54.580278+00:00,7ff3b517-c8d4-44a2-a761-1a4729999e3d,user,user_169,,28560.53,203.0.113.29,False,1,1
benign_shared_nat,False,2026-08-01T10:13:38.221487+00:00,4e9a1a8e-a78b-4681-8e80-42915a715c67,user,user_3136,,14926.03,203.0.113.176,False,2,0
benign_quiet,False,2026-08-01T10:16:52.221896+00:00,130da998-7daa-4f4c-8630-e75b302bd464,user,user_3024,3,2405.52,203.0.113.238,,2,0
ti_confirmed,False,2026-08-01T10:19:38.449282+00:00,9027af82-384d-4683-a0fc-183e44414a65,user,user_1980,10,39110.64,203.0.113.232,True,3,1
loud_burst,False,2026-08-01T10:21:57.228122+00:00,771de40d-916f-4e65-bac8-a332223a5e9d,user,user_2934,13,,203.0.113.20,False,1,1
ambiguous_mid,False,2026-08-01T10:22:53.863208+00:00,6df899ca-533c-4276-baa2-db26ad12ff46,user,user_1072,6,16156.3,203.0.113.55,True,3,0
low_and_slow,False,2026-08-01T10:23:36.379296+00:00,2cb0e5de-0ce1-4f89-89ef-95e2704a6411,user,user_1911,17,48620.32,203.0.113.134,False,3,1
benign_shared_nat,False,2026-08-01T10:27:28.179262+00:00,449b70fc-8347-4642-9e93-742a78b39c71,user,user_1694,6,8416.91,203.0.113.33,False,1,0
low_and_slow,False,2026-08-01T10:45:21.795949+00:00,1deb65d1-531f-40b5-8801-86fd48582894,user,user_950,13,40116.17,203.0.113.84,False,1,0
benign_slow_natural,False,2026-08-01T10:46:59.772420+00:00,cace35b9-8644-4187-895a-f7f975de943a,user,user_507,4,41407.7,203.0.113.120,False,1,0
benign_slow_natural,False,2026-08-01T10:51:05.183230+00:00,e681507a-bced-4cbf-90c1-ca9e4e8ff277,user,user_3006,2,55786.3,203.0.113.48,False,1,0
benign_quiet,False,2026-08-01T10:53:16.568118+00:00,20d02524-d74b-4e90-a464-b26c41a63c6b,user,user_1860,1,,203.0.113.143,False,1,0
loud_burst,False,2026-08-01T10:57:01.926260+00:00,aed4289c-21f6-4fd9-a983-b7a3ad222935,user,user_560,26,212.55,203.0.113.220,False,2,1
ambiguous_mid,False,2026-08-01T10:58:30.320072+00:00,444ec8b5-1a8c-4f49-97c7-c8b3191a06bd,user,user_755,5,9840.19,203.0.113.16,False,1,0
low_and_slow,False,2026-08-01T10:59:51.056207+00:00,050f16e9-8a12-4625-9f26-56b65d9a2158,user,user_484,9,77317.77,203.0.113.165,True,3,1
benign_shared_nat,False,2026-08-01T11:00:48.947523+00:00,9db2dc73-372a-4aa1-8722-fc90d7a9ba55,user,user_3398,8,11075.53,203.0.113.133,False,3,0
benign_slow_natural,False,2026-08-01T11:02:26.041690+00:00,ba2446e7-8af9-420d-804d-aabab60d29af,user,user_645,4,30012.58,203.0.113.245,False,3,0
loud_burst,False,2026-08-01T11:16:39.827374+00:00,ad49a9db-06b8-4d8a-b9d0-bd4715d3bdc3,user,user_773,26,169.8,203.0.113.116,False,3,1
ambiguous_mid,False,2026-08-01T11:22:07.563689+00:00,fc8072d3-6f16-4b73-bebd-f79fb3eb92a7,user,user_1421,4,9624.29,203.0.113.236,False,1,0
benign_quiet,False,2026-08-01T11:24:01.225850+00:00,c344838c-523d-4603-8d77-d54bc1d6e41c,user,user_3626,1,,203.0.113.119,,1,0
ambiguous_mid,False,2026-08-01T11:26:38.831433+00:00,ca090ef1-842b-4053-97fa-ee1fe63d8e4a,user,user_2225,7,12210.65,203.0.113.233,True,2,0
ambiguous_mid,False,2026-08-01T11:27:40.005464+00:00,cf447202-40c7-4431-860e-68114457acb6,user,user_1704,4,3204.31,203.0.113.51,False,2,1
low_and_slow,False,2026-08-01T11:28:37.977171+00:00,381dd289-ed72-404d-9bd0-6dc0e07d8765,user,user_3092,,17124.45,203.0.113.8,False,2,1
benign_shared_nat,False,2026-08-01T11:32:08.814798+00:00,5e6b5b37-3703-4616-bf82-190310cab12e,user,user_3360,6,6304.44,203.0.113.66,False,1,0
ambiguous_mid,False,2026-08-01T11:34:10.522399+00:00,e4adf0a8-3a01-49d0-b002-78def8e20591,user,user_2057,6,11785.13,203.0.113.57,False,2,0
benign_quiet,False,2026-08-01T11:42:51.119027+00:00,a599e684-bbcf-43cd-8575-79fc880d7880,user,user_2492,2,,203.0.113.178,False,3,0
benign_shared_nat,False,2026-08-01T11:44:37.239402+00:00,21e5586b-2208-4f07-bec9-45de0ec27f71,user,user_96,5,17896.72,203.0.113.204,False,2,0
ambiguous_mid,False,2026-08-01T11:49:37.932317+00:00,7eb04f26-d14a-4f4b-b9a9-2f8a43a42274,user,user_2992,,12258.14,203.0.113.211,True,1,0
benign_quiet,False,2026-08-01T11:53:02.336972+00:00,3d684f2b-382f-4a35-8068-84f6dc901400,user,user_3929,1,835.71,203.0.113.133,False,1,0
loud_burst,False,2026-08-01T11:53:38.830074+00:00,47196315-6643-467b-ab84-7d93736b8800,user,user_2951,27,122.21,203.0.113.137,False,2,1
loud_burst,False,2026-08-01T11:54:40.392399+00:00,a1dd7a7c-b561-4fb9-afe7-a833a65aa2cc,user,user_2443,34,129.11,203.0.113.224,False,3,1
benign_shared_nat,False,2026-08-01T12:08:23.246869+00:00,079c4dc8-9450-4198-ac0d-1f29fefa1c49,user,user_685,7,20237.0,203.0.113.135,False,1,0
benign_quiet,False,2026-08-01T12:15:33.552337+00:00,65c108c1-40d1-4eb8-90d6-db3d4c5d4f2a,user,user_481,1,3269.75,203.0.113.236,,1,0
ambiguous_mid,False,2026-08-01T12:17:28.789418+00:00,af415b40-8340-4ebf-9b29-63f9db68a58a,user,user_2399,4,13243.36,203.0.113.50,False,2,0
benign_quiet,False,2026-08-01T12:20:41.891835+00:00,ce5f2996-8390-4413-89c0-70c44d09ac1c,user,user_4065,1,3142.32,203.0.113.179,False,2,0
ti_confirmed,False,2026-08-01T12:23:58.468222+00:00,858751fc-23e9-4db0-8423-e9476d3c0806,user,user_1811,9,19589.76,203.0.113.21,True,2,1
benign_shared_nat,False,2026-08-01T12:28:09.351956+00:00,ddbed415-9435-4f1d-a82e-c9fbf7e2711a,user,user_3422,8,35917.1,203.0.113.28,False,2,0
ti_confirmed,False,2026-08-01T12:30:53.010609+00:00,1898b032-3415-428a-a1fa-01a0ac23c56f,user,user_1354,,,203.0.113.77,True,1,1
benign_slow_natural,False,2026-08-01T12:31:52.515376+00:00,5586090e-4bb5-40a9-9c8f-da37b191695b,user,user_1031,4,33826.32,203.0.113.224,False,1,0
low_and_slow,False,2026-08-01T12:35:26.598673+00:00,c75dd6de-1ae9-4aa4-936a-2bd2e4eda0af,user,user_4925,22,35251.65,203.0.113.30,False,1,1
ti_confirmed,False,2026-08-01T12:37:36.747054+00:00,c521c7f2-96a0-44c6-979b-183b9eca9b0f,user,user_2212,,,203.0.113.168,True,2,1
ambiguous_mid,False,2026-08-01T12:45:12.313319+00:00,5a3aee15-3c09-4507-9fdf-15a9605a996f,user,user_2724,6,12194.45,203.0.113.139,True,3,0
low_and_slow,False,2026-08-01T12:45:36.193198+00:00,c8390aa3-7ce6-4e20-91f4-73f2a04598b0,user,user_2670,13,61108.63,203.0.113.56,False,2,1
benign_shared_nat,False,2026-08-01T12:47:59.952483+00:00,1e2cdea7-ffeb-43ea-b52d-1ec69ba8e6c5,user,user_2448,5,,203.0.113.159,False,1,0
benign_quiet,False,2026-08-01T12:52:50.515489+00:00,6aecd80c-4a9d-47a8-9f5f-074113f7057d,user,user_897,2,1559.37,203.0.113.239,False,2,0
loud_burst,False,2026-08-01T12:54:35.057729+00:00,415d9c53-a29b-402c-a517-a8d8517f4abe,user,user_1588,8,67.45,203.0.113.165,False,1,1
benign_quiet,False,2026-08-01T12:54:46.833871+00:00,ed39c590-955c-4089-8e46-eb99b5f7d65f,user,user_1999,1,98.97,203.0.113.222,False,2,0
ti_confirmed,False,2026-08-01T12:59:55.832546+00:00,024bc3c8-d636-4ba9-b237-eaaf365531eb,user,user_1116,,39623.05,203.0.113.15,True,2,1
benign_slow_natural,False,2026-08-01T13:09:07.731219+00:00,bdf95b00-84ed-431a-9ddf-97c1c6798fbc,user,user_4768,2,40779.93,203.0.113.194,False,1,0
benign_quiet,False,2026-08-01T13:14:47.343191+00:00,ad8f3f15-3a26-46b2-b147-2d41b05d0be3,user,user_3558,,1270.92,203.0.113.34,False,3,0
ti_confirmed,False,2026-08-01T13:16:03.336361+00:00,6a70e675-46bb-4e26-b040-83d3fa5c4343,user,user_4883,9,,203.0.113.180,True,3,1
benign_slow_natural,False,2026-08-01T13:16:38.409549+00:00,9322b329-b5a4-4f65-95b2-2f2cb4af4baa,user,user_4831,3,53965.37,203.0.113.240,False,3,0
low_and_slow,False,2026-08-01T13:20:16.029010+00:00,6c1926fd-b221-414d-ac72-af41cd3b2a2b,user,user_3937,13,,203.0.113.182,True,2,1
low_and_slow,False,2026-08-01T13:23:15.251413+00:00,75f71ee2-96d4-4d2b-a46b-6d6e3f41412c,user,user_4266,,55969.24,203.0.113.201,True,1,1
ti_confirmed,False,2026-08-01T13:26:16.556390+00:00,4ca08695-307b-456f-915b-2531ba19482d,user,user_1661,2,9610.5,203.0.113.214,True,1,1
loud_burst,False,2026-08-01T13:27:47.417838+00:00,3c336b6d-120b-4ee8-946a-7a12720f7ee0,user,user_2315,33,241.93,203.0.113.76,False,2,1
ti_confirmed,False,2026-08-01T13:29:28.756312+00:00,9b65c701-4d1d-4e32-8b2d-5575c87107f6,user,user_441,5,65464.86,203.0.113.72,True,3,1
benign_slow_natural,False,2026-08-01T13:31:04.896018+00:00,535a0299-574a-45c6-9c7e-d7515f58178a,user,user_919,4,31925.1,203.0.113.65,False,1,0
benign_quiet,False,2026-08-01T13:32:01.452681+00:00,1b1ccaec-a409-419d-8179-3cb7e5c329b7,user,user_1709,2,1566.11,203.0.113.173,False,3,0
benign_quiet,False,2026-08-01T13:32:45.989145+00:00,513655bb-b5f7-469f-8df8-f5bcc9cb11a9,user,user_400,2,492.16,203.0.113.119,False,3,0
benign_slow_natural,False,2026-08-01T13:36:22.792749+00:00,ab11434e-93ce-49a1-9d29-0bb56d3de7e2,user,user_2894,4,,203.0.113.5,False,3,0
loud_burst,False,2026-08-01T13:40:49.031739+00:00,53d855b0-73b0-46c7-8fb1-a2d519f63116,user,user_3199,9,233.02,203.0.113.215,True,1,1
benign_shared_nat,False,2026-08-01T13:46:28.965329+00:00,a63408da-b1ff-44c4-adb6-0a433568528a,user,user_644,8,17924.49,203.0.113.96,False,1,0
low_and_slow,False,2026-08-01T13:49:52.405277+00:00,ad1f709f-20ff-49d9-b002-a476c9ef765d,user,user_591,22,70953.43,203.0.113.190,True,3,1
benign_slow_natural,False,2026-08-01T13:51:17.452191+00:00,d4c5e595-389e-40af-a29d-06cc50225943,user,user_3901,2,70137.6,203.0.113.117,False,2,0
